[2025-08-24 18:07:26] INFO: Library system initialized
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780143127741 title=The Handmaid's Tale
[2025-08-24 18:07:26] INFO: Member saved | member_id=c513dc52-47d5-46d8-9d65-6b81940a1a70 name=Grace Lee
[2025-08-24 18:07:26] INFO: New member registered | member_id=c513dc52-47d5-46d8-9d65-6b81940a1a70 name=Grace Lee
[2025-08-24 18:07:26] INFO: Member saved | member_id=ce19f29b-82af-43b3-b9c6-47c7c93b42d5 name=Henry Taylor
[2025-08-24 18:07:26] INFO: New member registered | member_id=ce19f29b-82af-43b3-b9c6-47c7c93b42d5 name=Henry Taylor
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780143127741 title=The Handmaid's Tale
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=2ae04db4-f3a0-4068-9039-830c1f55f365 book_isbn=9780143127741 member_id=89d91fc7-9dc4-4316-a8fc-63a491f0128a
[2025-08-24 18:07:26] INFO: Member saved | member_id=89d91fc7-9dc4-4316-a8fc-63a491f0128a name=Alice Johnson
[2025-08-24 18:07:26] INFO: Book checked out | isbn=9780143127741 member_id=89d91fc7-9dc4-4316-a8fc-63a491f0128a loan_id=2ae04db4-f3a0-4068-9039-830c1f55f365
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780452284234 title=1984
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=7e214d02-20ab-40cc-ae9e-754230e3d749 book_isbn=9780452284234 member_id=278c24fd-99f9-46dd-8ab0-7ab55bf98611
[2025-08-24 18:07:26] INFO: Member saved | member_id=278c24fd-99f9-46dd-8ab0-7ab55bf98611 name=Bob Smith
[2025-08-24 18:07:26] INFO: Book checked out | isbn=9780452284234 member_id=278c24fd-99f9-46dd-8ab0-7ab55bf98611 loan_id=7e214d02-20ab-40cc-ae9e-754230e3d749
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780439708180 title=Harry Potter and the Sorcerer's Stone
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=407647fc-5b98-412a-9b41-4637ed52fa53 book_isbn=9780439708180 member_id=daae261e-1add-4280-bf12-4df688f2f06e
[2025-08-24 18:07:26] INFO: Member saved | member_id=daae261e-1add-4280-bf12-4df688f2f06e name=Carol Davis
[2025-08-24 18:07:26] INFO: Book checked out | isbn=9780439708180 member_id=daae261e-1add-4280-bf12-4df688f2f06e loan_id=407647fc-5b98-412a-9b41-4637ed52fa53
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780544003415 title=The Lord of the Rings
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=58d8e9f2-cee0-4534-bbe6-0a542b575405 book_isbn=9780544003415 member_id=89d91fc7-9dc4-4316-a8fc-63a491f0128a
[2025-08-24 18:07:26] INFO: Member saved | member_id=89d91fc7-9dc4-4316-a8fc-63a491f0128a name=Alice Johnson
[2025-08-24 18:07:26] INFO: Book checked out | isbn=9780544003415 member_id=89d91fc7-9dc4-4316-a8fc-63a491f0128a loan_id=58d8e9f2-cee0-4534-bbe6-0a542b575405
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780307887894 title=Gone Girl
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=f731f481-d365-453f-a61d-3a5bf6508149 book_isbn=9780307887894 member_id=71304d73-f579-460c-b677-08475984e2cc
[2025-08-24 18:07:26] INFO: Member saved | member_id=71304d73-f579-460c-b677-08475984e2cc name=David Wilson
[2025-08-24 18:07:26] INFO: Book checked out | isbn=9780307887894 member_id=71304d73-f579-460c-b677-08475984e2cc loan_id=f731f481-d365-453f-a61d-3a5bf6508149
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780060850524 title=Brave New World
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=3027b178-16de-4e42-8e3b-dd0030ff5392 book_isbn=9780060850524 member_id=160ed4ad-04f4-451b-915f-08fd33a7db9f
[2025-08-24 18:07:26] INFO: Member saved | member_id=160ed4ad-04f4-451b-915f-08fd33a7db9f name=Emma Brown
[2025-08-24 18:07:26] INFO: Book checked out | isbn=9780060850524 member_id=160ed4ad-04f4-451b-915f-08fd33a7db9f loan_id=3027b178-16de-4e42-8e3b-dd0030ff5392
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780060850524 title=Brave New World
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=3027b178-16de-4e42-8e3b-dd0030ff5392 book_isbn=9780060850524 member_id=160ed4ad-04f4-451b-915f-08fd33a7db9f
[2025-08-24 18:07:26] INFO: Member saved | member_id=160ed4ad-04f4-451b-915f-08fd33a7db9f name=Emma Brown
[2025-08-24 18:07:26] INFO: Book returned | isbn=9780060850524 member_id=160ed4ad-04f4-451b-915f-08fd33a7db9f late_fee=0
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780141439518 title=Pride and Prejudice
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=6ed0c6bd-6ed7-4af1-8c78-c61540b3dfba book_isbn=9780141439518 member_id=06993047-330c-4918-85ea-8cc22b08ed14
[2025-08-24 18:07:26] INFO: Member saved | member_id=06993047-330c-4918-85ea-8cc22b08ed14 name=Frank Miller
[2025-08-24 18:07:26] INFO: Book checked out | isbn=9780141439518 member_id=06993047-330c-4918-85ea-8cc22b08ed14 loan_id=6ed0c6bd-6ed7-4af1-8c78-c61540b3dfba
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780141439518 title=Pride and Prejudice
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=6ed0c6bd-6ed7-4af1-8c78-c61540b3dfba book_isbn=9780141439518 member_id=06993047-330c-4918-85ea-8cc22b08ed14
[2025-08-24 18:07:26] INFO: Member saved | member_id=06993047-330c-4918-85ea-8cc22b08ed14 name=Frank Miller
[2025-08-24 18:07:26] INFO: Book returned | isbn=9780141439518 member_id=06993047-330c-4918-85ea-8cc22b08ed14 late_fee=0
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780385472579 title=The Kite Runner
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=97e10c94-c297-491a-85d1-c46bf5366aa4 book_isbn=9780385472579 member_id=c513dc52-47d5-46d8-9d65-6b81940a1a70
[2025-08-24 18:07:26] INFO: Member saved | member_id=c513dc52-47d5-46d8-9d65-6b81940a1a70 name=Grace Lee
[2025-08-24 18:07:26] INFO: Book checked out | isbn=9780385472579 member_id=c513dc52-47d5-46d8-9d65-6b81940a1a70 loan_id=97e10c94-c297-491a-85d1-c46bf5366aa4
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780385472579 title=The Kite Runner
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=97e10c94-c297-491a-85d1-c46bf5366aa4 book_isbn=9780385472579 member_id=c513dc52-47d5-46d8-9d65-6b81940a1a70
[2025-08-24 18:07:26] INFO: Member saved | member_id=c513dc52-47d5-46d8-9d65-6b81940a1a70 name=Grace Lee
[2025-08-24 18:07:26] INFO: Book returned | isbn=9780385472579 member_id=c513dc52-47d5-46d8-9d65-6b81940a1a70 late_fee=0
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780062315007 title=The Alchemist
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=1a12a7b4-aa71-4b72-baf4-e6219d6256b1 book_isbn=9780062315007 member_id=ce19f29b-82af-43b3-b9c6-47c7c93b42d5
[2025-08-24 18:07:26] INFO: Member saved | member_id=ce19f29b-82af-43b3-b9c6-47c7c93b42d5 name=Henry Taylor
[2025-08-24 18:07:26] INFO: Book checked out | isbn=9780062315007 member_id=ce19f29b-82af-43b3-b9c6-47c7c93b42d5 loan_id=1a12a7b4-aa71-4b72-baf4-e6219d6256b1
[2025-08-24 18:07:26] INFO: Book saved | isbn=9780062315007 title=The Alchemist
[2025-08-24 18:07:26] INFO: Loan saved | loan_id=1a12a7b4-aa71-4b72-baf4-e6219d6256b1 book_isbn=9780062315007 member_id=ce19f29b-82af-43b3-b9c6-47c7c93b42d5
[2025-08-24 18:07:26] INFO: Member saved | member_id=ce19f29b-82af-43b3-b9c6-47c7c93b42d5 name=Henry Taylor
[2025-08-24 18:07:26] INFO: Book returned | isbn=9780062315007 member_id=ce19f29b-82af-43b3-b9c6-47c7c93b42d5 late_fee=0
[2025-08-24 18:07:26] INFO: Reservation saved | reservation_id=779dd152-2087-4c79-8343-522ea05854b1 book_isbn=9780143127741 member_id=278c24fd-99f9-46dd-8ab0-7ab55bf98611
[2025-08-24 18:07:26] INFO: Book reserved | isbn=9780143127741 member_id=278c24fd-99f9-46dd-8ab0-7ab55bf98611 reservation_id=779dd152-2087-4c79-8343-522ea05854b1
[2025-08-24 18:07:26] INFO: Reservation saved | reservation_id=ab94dabf-47f3-4ea5-b090-e1a4a2d1cc2c book_isbn=9780439708180 member_id=71304d73-f579-460c-b677-08475984e2cc
[2025-08-24 18:07:26] INFO: Book reserved | isbn=9780439708180 member_id=71304d73-f579-460c-b677-08475984e2cc reservation_id=ab94dabf-47f3-4ea5-b090-e1a4a2d1cc2c
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Book 1
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Book 1
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Book 2
[2025-08-24 18:09:15] INFO: New book added | isbn=9780140449136 title=Book 2
[2025-08-24 18:09:15] INFO: Member saved | member_id=981249d3-cadf-4adf-98c8-b999f3410b19 name=Member 1
[2025-08-24 18:09:15] INFO: New member registered | member_id=981249d3-cadf-4adf-98c8-b999f3410b19 name=Member 1
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Book 1
[2025-08-24 18:09:15] INFO: Loan saved | loan_id=27106095-d96f-47b4-bcf4-4b31c94eedcf book_isbn=9780306406157 member_id=981249d3-cadf-4adf-98c8-b999f3410b19
[2025-08-24 18:09:15] INFO: Member saved | member_id=981249d3-cadf-4adf-98c8-b999f3410b19 name=Member 1
[2025-08-24 18:09:15] INFO: Book checked out | isbn=9780306406157 member_id=981249d3-cadf-4adf-98c8-b999f3410b19 loan_id=27106095-d96f-47b4-bcf4-4b31c94eedcf
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Book 1
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Book 1
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Book 2
[2025-08-24 18:09:15] INFO: New book added | isbn=9780140449136 title=Book 2
[2025-08-24 18:09:15] INFO: Member saved | member_id=3a6f692d-6be9-4193-9b33-cbe4cd608804 name=Member 1
[2025-08-24 18:09:15] INFO: New member registered | member_id=3a6f692d-6be9-4193-9b33-cbe4cd608804 name=Member 1
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Member saved | member_id=4a0c4df0-c1e3-43a1-9d8a-fa5791508e95 name=Test Member
[2025-08-24 18:09:15] INFO: New member registered | member_id=4a0c4df0-c1e3-43a1-9d8a-fa5791508e95 name=Test Member
[2025-08-24 18:09:15] INFO: Reservation saved | reservation_id=ca391ab2-e676-4afb-b64d-61fb1a0fe4b6 book_isbn=9780306406157 member_id=4a0c4df0-c1e3-43a1-9d8a-fa5791508e95
[2025-08-24 18:09:15] INFO: Reservation removed | reservation_id=ca391ab2-e676-4afb-b64d-61fb1a0fe4b6
[2025-08-24 18:09:15] INFO: Expired reservation removed | reservation_id=ca391ab2-e676-4afb-b64d-61fb1a0fe4b6 book_isbn=9780306406157
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Member saved | member_id=cfdda7e7-5aae-466f-9646-a3bedbd5b23c name=Test Member
[2025-08-24 18:09:15] INFO: New member registered | member_id=cfdda7e7-5aae-466f-9646-a3bedbd5b23c name=Test Member
[2025-08-24 18:09:15] INFO: Reservation saved | reservation_id=a89217c7-9353-4efc-a8cc-d6e83ce239e4 book_isbn=9780306406157 member_id=cfdda7e7-5aae-466f-9646-a3bedbd5b23c
[2025-08-24 18:09:15] INFO: Book reserved | isbn=9780306406157 member_id=cfdda7e7-5aae-466f-9646-a3bedbd5b23c reservation_id=a89217c7-9353-4efc-a8cc-d6e83ce239e4
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Member saved | member_id=592c71a5-890c-4056-a1ff-7e63a59773e4 name=Test Member
[2025-08-24 18:09:15] INFO: New member registered | member_id=592c71a5-890c-4056-a1ff-7e63a59773e4 name=Test Member
[2025-08-24 18:09:15] INFO: Reservation saved | reservation_id=891f1b6d-8dfa-4806-9928-602e9e92496b book_isbn=9780306406157 member_id=592c71a5-890c-4056-a1ff-7e63a59773e4
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Member saved | member_id=35349942-b172-4a71-889c-fc853ec1aa77 name=Test Member
[2025-08-24 18:09:15] INFO: New member registered | member_id=35349942-b172-4a71-889c-fc853ec1aa77 name=Test Member
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Loan saved | loan_id=8456f8a6-96e9-49b4-b08b-3a8e2e9edbf7 book_isbn=9780306406157 member_id=35349942-b172-4a71-889c-fc853ec1aa77
[2025-08-24 18:09:15] INFO: Member saved | member_id=35349942-b172-4a71-889c-fc853ec1aa77 name=Test Member
[2025-08-24 18:09:15] INFO: Book checked out | isbn=9780306406157 member_id=35349942-b172-4a71-889c-fc853ec1aa77 loan_id=8456f8a6-96e9-49b4-b08b-3a8e2e9edbf7
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Book removed | isbn=9780306406157
[2025-08-24 18:09:15] INFO: Book removed | isbn=9780306406157
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: New book added | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: New book added | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: New book added | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: New book added | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: New book added | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=The Great Gatsby
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: New book added | isbn=9780140449136 title=Crime and Punishment
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Popular Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Popular Book
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Less Popular Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780140449136 title=Less Popular Book
[2025-08-24 18:09:15] INFO: Member saved | member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8 name=Member 1
[2025-08-24 18:09:15] INFO: New member registered | member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8 name=Member 1
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Popular Book
[2025-08-24 18:09:15] INFO: Loan saved | loan_id=5eeea504-3399-4c75-a556-60f9a0a3d6e0 book_isbn=9780306406157 member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8
[2025-08-24 18:09:15] INFO: Member saved | member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8 name=Member 1
[2025-08-24 18:09:15] INFO: Book checked out | isbn=9780306406157 member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8 loan_id=5eeea504-3399-4c75-a556-60f9a0a3d6e0
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Popular Book
[2025-08-24 18:09:15] INFO: Loan saved | loan_id=5eeea504-3399-4c75-a556-60f9a0a3d6e0 book_isbn=9780306406157 member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8
[2025-08-24 18:09:15] INFO: Member saved | member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8 name=Member 1
[2025-08-24 18:09:15] INFO: Book returned | isbn=9780306406157 member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8 late_fee=0
[2025-08-24 18:09:15] INFO: Member saved | member_id=1d511646-8da0-4e3e-94b4-ba11de753f02 name=Member 2
[2025-08-24 18:09:15] INFO: New member registered | member_id=1d511646-8da0-4e3e-94b4-ba11de753f02 name=Member 2
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Popular Book
[2025-08-24 18:09:15] INFO: Loan saved | loan_id=b2280e22-56bc-41c1-b272-d619055c5e34 book_isbn=9780306406157 member_id=1d511646-8da0-4e3e-94b4-ba11de753f02
[2025-08-24 18:09:15] INFO: Member saved | member_id=1d511646-8da0-4e3e-94b4-ba11de753f02 name=Member 2
[2025-08-24 18:09:15] INFO: Book checked out | isbn=9780306406157 member_id=1d511646-8da0-4e3e-94b4-ba11de753f02 loan_id=b2280e22-56bc-41c1-b272-d619055c5e34
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Less Popular Book
[2025-08-24 18:09:15] INFO: Loan saved | loan_id=033b8a15-0c4d-432b-ad58-05668f45b34a book_isbn=9780140449136 member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8
[2025-08-24 18:09:15] INFO: Member saved | member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8 name=Member 1
[2025-08-24 18:09:15] INFO: Book checked out | isbn=9780140449136 member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8 loan_id=033b8a15-0c4d-432b-ad58-05668f45b34a
[2025-08-24 18:09:15] INFO: Reservation saved | reservation_id=0b49afbe-fb63-4888-8b25-c47b18b2425b book_isbn=9780306406157 member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8
[2025-08-24 18:09:15] INFO: Book reserved | isbn=9780306406157 member_id=78864f4e-f72a-43cc-9ca3-3453abe398a8 reservation_id=0b49afbe-fb63-4888-8b25-c47b18b2425b
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Popular Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Popular Book
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780140449136 title=Less Popular Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780140449136 title=Less Popular Book
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Member saved | member_id=74b086db-b790-42ee-a11a-cd12a77605f5 name=Test Member
[2025-08-24 18:09:15] INFO: New member registered | member_id=74b086db-b790-42ee-a11a-cd12a77605f5 name=Test Member
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Loan saved | loan_id=19d2d1d3-8426-4ad1-8c86-d14fd5e84b45 book_isbn=9780306406157 member_id=74b086db-b790-42ee-a11a-cd12a77605f5
[2025-08-24 18:09:15] INFO: Member saved | member_id=74b086db-b790-42ee-a11a-cd12a77605f5 name=Test Member
[2025-08-24 18:09:15] INFO: Book checked out | isbn=9780306406157 member_id=74b086db-b790-42ee-a11a-cd12a77605f5 loan_id=19d2d1d3-8426-4ad1-8c86-d14fd5e84b45
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Member saved | member_id=b36aa6bd-eac2-46a3-8747-342071520d38 name=Test Member
[2025-08-24 18:09:15] INFO: New member registered | member_id=b36aa6bd-eac2-46a3-8747-342071520d38 name=Test Member
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Loan saved | loan_id=637f234a-55de-44ed-a6bd-9e35bbd7960f book_isbn=9780306406157 member_id=b36aa6bd-eac2-46a3-8747-342071520d38
[2025-08-24 18:09:15] INFO: Member saved | member_id=b36aa6bd-eac2-46a3-8747-342071520d38 name=Test Member
[2025-08-24 18:09:15] INFO: Book checked out | isbn=9780306406157 member_id=b36aa6bd-eac2-46a3-8747-342071520d38 loan_id=637f234a-55de-44ed-a6bd-9e35bbd7960f
[2025-08-24 18:09:15] INFO: Library system initialized
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: New book added | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Member saved | member_id=57069279-973e-4d27-bc58-15a17ee4c7c1 name=Test Member
[2025-08-24 18:09:15] INFO: New member registered | member_id=57069279-973e-4d27-bc58-15a17ee4c7c1 name=Test Member
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
[2025-08-24 18:09:15] INFO: Loan saved | loan_id=e14987fc-c0ca-4930-b547-21270f42adeb book_isbn=9780306406157 member_id=57069279-973e-4d27-bc58-15a17ee4c7c1
[2025-08-24 18:09:15] INFO: Member saved | member_id=57069279-973e-4d27-bc58-15a17ee4c7c1 name=Test Member
[2025-08-24 18:09:15] INFO: Book checked out | isbn=9780306406157 member_id=57069279-973e-4d27-bc58-15a17ee4c7c1 loan_id=e14987fc-c0ca-4930-b547-21270f42adeb
[2025-08-24 18:09:15] INFO: Book saved | isbn=9780306406157 title=Test Book
